Station ID,Datastream Name,Observed Property,Unit,Result,Timestamp,Latitude,Longitude,CountryCode
4203,SPO-SE0095A_00008_100,NO2,µg/m3,3.202,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,62.38856,17.30889,SE
4203,SPO-SE0095A_00009_100,NOX,µg/m3,2.266,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,62.38856,17.30889,SE
4203,SPO-SE0095A_00038_100,NO,µg/m3,0.89,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,62.38856,17.30889,SE
4203,SPO-SE0095A_06001_100,PM2.5,µg/m3,1.723,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,62.38856,17.30889,SE
4207,SPO-SE0093A_00005_100,PM10,µg/m3,12.9,2024-05-06T23:00:00Z/2024-05-07T00:00:00Z,56.672013,12.863328,SE
4207,NO2 at Halmstad Viktoriagatan,NO2,µg/m3,13.57,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,56.672013,12.863328,SE
4208,SPO-SE0103A_00005_100,PM10,µg/m3,4.723,2020-01-07T09:00:00Z/2020-01-07T10:00:00Z,58.591687,16.198027,SE
4210,PM10 at Stockholm Sveavägen 59 Gata,PM10,µg/m3,6.2604,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.340827,18.058254,SE
4210,SPO-SE0027A_00008_100,NO2,µg/m3,6.172999,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.340827,18.058254,SE
4210,SPO-SE0027A_00009_100,NOX,µg/m3,41.4,2018-12-31T23:00:00Z/2019-01-01T00:00:00Z,59.340827,18.058254,SE
4210,SPO-SE0027A_00010_100,CO,mg/m3,0.93874,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.340827,18.058254,SE
4210,SPO-SE0027A_06001_100,PM2.5,µg/m3,8.4,2018-12-31T23:00:00Z/2019-01-01T00:00:00Z,59.340827,18.058254,SE
4212,SPO-SE0092A_00005_100,PM10,µg/m3,31.81,2021-11-22T09:00:00Z/2021-11-22T10:00:00Z,58.410965,15.630535,SE
4212,SPO-SE0092A_00008_100,NO2,µg/m3,26.3725,2021-11-22T09:00:00Z/2021-11-22T10:00:00Z,58.410965,15.630535,SE
4212,SPO-SE0092A_06001_100,PM2.5,µg/m3,5.18475,2021-11-22T09:00:00Z/2021-11-22T10:00:00Z,58.410965,15.630535,SE
4215,PM10 at Södertälje Birkakorset,PM10,µg/m3,0.376644,2024-12-16T08:00:00Z/2024-12-16T09:00:00Z,59.201341,17.634752,SE
4217,PM10 at Visby Österväg 17,PM10,µg/m3,3.6712,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,57.636928,18.303565,SE
4217,SPO-SE0117A_06001_100,PM2.5,µg/m3,2.5165,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,57.636928,18.303565,SE
4218,SPO-SE30312_00005_100,PM10,µg/m3,10.541,2021-01-11T08:00:00Z/2021-01-11T09:00:00Z,58.595974,16.192314,SE
4220,SPO-SE36365_00005_100,PM10,µg/m3,9,2024-05-06T23:00:00Z/2024-05-07T00:00:00Z,57.781568,14.173671,SE
4221,SPO-SE0056A_00005_101,PM10,µg/m3,9.4,2024-05-06T23:00:00Z/2024-05-07T00:00:00Z,55.877429,12.833638,SE
4221,SPO-SE0056A_00008_102,NO2,µg/m3,14,2018-12-04T15:07:00Z/2018-12-04T16:07:00Z,55.877429,12.833638,SE
4222,SPO-SE36364_00005_100,PM10,µg/m3,5,2018-12-30T23:00:00Z/2018-12-31T00:00:00Z,59.26832,15.214897,SE
4222,SPO-SE36364_00008_100,NO2,µg/m3,18,2018-12-03T06:30:00Z/2018-12-03T07:30:00Z,59.26832,15.214897,SE
4223,SPO-SE155530_00005_100,PM10,µg/m3,49.42,2022-02-18T08:00:00Z/2022-02-18T09:00:00Z,59.609871,16.55046,SE
4223,SPO-SE155530_00008_100,NO2,µg/m3,13.04,2022-02-18T08:00:00Z/2022-02-18T09:00:00Z,59.609871,16.55046,SE
4223,SPO-SE155530_06001_100,PM2.5,µg/m3,8.861,2022-02-18T08:00:00Z/2022-02-18T09:00:00Z,59.609871,16.55046,SE
4227,PM10 at Uppsala Kungsgatan 67,PM10,µg/m3,6.747,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.857094,17.646309,SE
4227,SPO-SE156417_00008_100,NO2,µg/m3,12.214,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.857094,17.646309,SE
4227,SPO-SE156417_00009_100,NOX,µg/m3,25.6,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.857094,17.646309,SE
4227,SPO-SE156417_06001_100,PM2.5,µg/m3,1.9548,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.857094,17.646309,SE
4230,PM10 at Lund Trollebergsvägen,PM10,µg/m3,8.21,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,55.703336,13.180275,SE
4230,SPO-SE38350_00007_100,O3,µg/m3,46.27,2018-12-31T23:00:00Z/2019-01-01T00:00:00Z,55.703336,13.180275,SE
4230,SPO-SE38350_00008_100,NO2,µg/m3,8.2,2021-06-11T11:00:00Z/2021-06-11T12:00:00Z,55.703336,13.180275,SE
4233,SPO-SE34399_00005_100,PM10,µg/m3,8.5,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.410177,17.957651,SE
4233,SPO-SE34399_06001_100,PM2.5,µg/m3,5.09999999,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,59.410177,17.957651,SE
4235,SPO-SE36245_00005_100,PM10,µg/m3,7.0043,2022-07-06T11:00:00Z/2022-07-06T12:00:00Z,60.671549,17.14712,SE
4235,SPO-SE36245_00008_100,NO2,µg/m3,7.4525,2022-07-06T11:00:00Z/2022-07-06T12:00:00Z,60.671549,17.14712,SE
4235,SPO-SE36245_00009_100,NOX,µg/m3,31.39999999,2018-12-31T22:00:00Z/2018-12-31T23:00:00Z,60.671549,17.14712,SE
4237,PM10 at Sollentuna Ekmans Väg 11,PM10,µg/m3,2.925,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.488999,17.919923,SE
4237,SPO-SE37479_06001_100,PM2.5,µg/m3,1.307,2025-06-20T13:00:00Z/2025-06-20T14:00:00Z,59.488999,17.919923,SE
4238,PM10 at Sundsvall Bergsgatan,PM10,µg/m3,5.263,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,62.386462,17.303234,SE
4238,SPO-SE09569_06001_100,PM2.5,µg/m3,1.793,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,62.386462,17.303234,SE
4240,SPO-SE155527_00005_100,PM10,µg/m3,11.69999999,2018-03-02T10:00:00Z/2018-03-02T11:00:00Z,59.314574,18.075712,SE
4240,SPO-SE155527_00008_100,NO2,µg/m3,62.39999999,2018-03-02T10:00:00Z/2018-03-02T11:00:00Z,59.314574,18.075712,SE
4240,SPO-SE155527_00009_100,NOX,µg/m3,184.4,2018-03-02T10:00:00Z/2018-03-02T11:00:00Z,59.314574,18.075712,SE
4241,SPO-SE157869_00005_100,PM10,µg/m3,14.5,2019-01-01T23:00:00Z/2019-01-02T00:00:00Z,59.837308,13.1457,SE
4243,SPO-SE135020_00005_100,PM10,µg/m3,9.8,2022-01-22T23:00:00Z/2022-01-23T00:00:00Z,59.378185,13.498062,SE
4243,SPO-SE135020_00008_100,NO2,µg/m3,7.691,2022-01-27T08:00:00Z/2022-01-27T09:00:00Z,59.378185,13.498062,SE
4244,SPO-SE135019_00005_100,PM10,µg/m3,10.23,2021-06-04T04:00:00Z/2021-06-04T05:00:00Z,56.177291,14.857318,SE
4246,SPO-SE157868_00005_100,PM10,µg/m3,13.8,2024-05-06T23:00:00Z/2024-05-07T00:00:00Z,57.778239,14.159519,SE
4246,NO2 at Jönköping Kungsgatan 2A,NO2,µg/m3,13.87,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,57.778239,14.159519,SE
4247,SPO-SE0045A_00005_101,PM10,µg/m3,8.09999999,2018-11-26T13:30:00Z/2018-11-26T14:30:00Z,58.709759,13.821763,SE
