Station ID,Datastream Name,Observed Property,Unit,Result,Timestamp,Latitude,Longitude,CountryCode
3886,SPO_NO0002R_1_1569,SO2,µg/m3,0.1998,2018-12-29T23:00:00Z/2018-12-30T00:00:00Z,58.38846,8.2519,NO
3886,SPO_NO0002R_5_1572,PM10,µg/m3,1.669,2018-12-25T23:00:00Z/2018-12-26T00:00:00Z,58.38846,8.2519,NO
3886,O3 at Birkenesobservatoriet,O3,µg/m3,60.4,2025-05-12T06:00:00Z/2025-05-12T07:00:00Z,58.38846,8.2519,NO
3886,SPO_NO0002R_8_1568,NO2,µg/m3,0.3941,2018-12-29T23:00:00Z/2018-12-30T00:00:00Z,58.38846,8.2519,NO
3886,SPO_NO0002R_6001_1573,PM2.5,µg/m3,0.945,2018-12-25T23:00:00Z/2018-12-26T00:00:00Z,58.38846,8.2519,NO
3887,PM10 at Lillehammer barnehage,PM10,µg/m3,2.008333,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,61.12087,10.46563,NO
3887,SPO_NO0075A_38_547,NO,µg/m3,0.04155571,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,61.12087,10.46563,NO
3887,SPO_NO0075A_8_545,NO2,µg/m3,0.322879,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,61.12087,10.46563,NO
3887,SPO_NO0075A_9_546,NOX,µg/m3,2.95796934,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,61.12087,10.46563,NO
3887,SPO_NO0075A_6001_614,PM2.5,µg/m3,0.877916,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,61.12087,10.46563,NO
3890,PM10 at Våland,PM10,µg/m3,9.26745,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.96173,5.73147,NO
3890,SPO_NO0065A_38_55,NO,µg/m3,0.17731192,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,58.96173,5.73147,NO
3890,SPO_NO0065A_8_56,NO2,µg/m3,11.61788,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.96173,5.73147,NO
3890,SPO_NO0065A_9_54,NOX,µg/m3,2.38496357,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,58.96173,5.73147,NO
3890,SPO_NO0065A_6001_53,PM2.5,µg/m3,3.477213,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.96173,5.73147,NO
3893,PM10 at Manglerud,PM10,µg/m3,6.93,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.89869,10.81495,NO
3893,SPO_NO0071A_38_35,NO,µg/m3,-0.39284751,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.89869,10.81495,NO
3893,SPO_NO0071A_8_36,NO2,µg/m3,2.368754,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.89869,10.81495,NO
3893,SPO_NO0071A_9_37,NOX,µg/m3,1.22583653,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.89869,10.81495,NO
3893,SPO_NO0071A_6001_39,PM2.5,µg/m3,4.7,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.89869,10.81495,NO
3902,PM10 at St.Croix,PM10,µg/m3,6.790413,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.2103,10.9454,NO
3902,SPO_NO0084A_38_1232,NO,µg/m3,0.4776186,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.2103,10.9454,NO
3902,SPO_NO0084A_8_1234,NO2,µg/m3,14.1847115,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.2103,10.9454,NO
3902,SPO_NO0084A_9_1233,NOX,µg/m3,2.37959916,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.2103,10.9454,NO
3902,SPO_NO0084A_6001_1657,PM2.5,µg/m3,3.742402,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.2103,10.9454,NO
3905,PM10 at Bankplassen,PM10,µg/m3,11.0505552,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,61.11288,10.46497,NO
3905,SPO_NO0074A_38_542,NO,µg/m3,0.73107049,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,61.11288,10.46497,NO
3905,SPO_NO0074A_8_540,NO2,µg/m3,10.7084913,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,61.11288,10.46497,NO
3905,SPO_NO0074A_9_541,NOX,µg/m3,4.74288944,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,61.11288,10.46497,NO
3905,SPO_NO0074A_6001_613,PM2.5,µg/m3,1.751666,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,61.11288,10.46497,NO
3914,PM10 at Bygdøy Alle,PM10,µg/m3,4.7,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91898,10.69707,NO
3914,SPO_NO0083A_38_1024,NO,µg/m3,0.27890466,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.91898,10.69707,NO
3914,SPO_NO0083A_8_1022,NO2,µg/m3,4.181882,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91898,10.69707,NO
3914,SPO_NO0083A_9_1023,NOX,µg/m3,4.28320649,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.91898,10.69707,NO
3914,SPO_NO0083A_6001_913,PM2.5,µg/m3,1.7,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91898,10.69707,NO
3917,PM10 at Kannik,PM10,µg/m3,6.835111,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.96415,5.72785,NO
3917,SPO_NO0076A_38_49,NO,µg/m3,0.77137919,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,58.96415,5.72785,NO
3917,SPO_NO0076A_8_48,NO2,µg/m3,19.12834,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.96415,5.72785,NO
3917,SPO_NO0076A_9_50,NOX,µg/m3,5.86805302,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,58.96415,5.72785,NO
3917,SPO_NO0076A_6001_47,PM2.5,µg/m3,4.243,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.96415,5.72785,NO
3927,PM10 at Hjortnes,PM10,µg/m3,13.97,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91132,10.70407,NO
3927,SPO_NO0093A_38_1043,NO,µg/m3,0.50340816,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.91132,10.70407,NO
3927,SPO_NO0093A_8_1042,NO2,µg/m3,15.6568508,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91132,10.70407,NO
3927,SPO_NO0093A_9_1041,NOX,µg/m3,3.44098845,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.91132,10.70407,NO
3927,SPO_NO0093A_6001_1040,PM2.5,µg/m3,5.7,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91132,10.70407,NO
3930,SPO_NO0089A_5_1082,PM10,µg/m3,28.6,2024-04-19T09:00:00Z/2024-04-19T10:00:00Z,63.43038,10.39355,NO
3930,SPO_NO0089A_8_1081,NO2,µg/m3,2.3,2024-04-19T09:00:00Z/2024-04-19T10:00:00Z,63.43038,10.39355,NO
3930,SPO_NO0089A_6001_1083,PM2.5,µg/m3,4.3,2024-04-19T09:00:00Z/2024-04-19T10:00:00Z,63.43038,10.39355,NO
3932,PM10 at Danmarks plass,PM10,µg/m3,5.196594,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,60.37408,5.34042,NO
3932,SPO_NO0059A_38_8,NO,µg/m3,-0.1783196,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,60.37408,5.34042,NO
3932,SPO_NO0059A_8_9,NO2,µg/m3,23.3147945,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,60.37408,5.34042,NO
3932,SPO_NO0059A_9_10,NOX,µg/m3,2.27835651,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,60.37408,5.34042,NO
3932,SPO_NO0059A_6001_13,PM2.5,µg/m3,2.925222,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,60.37408,5.34042,NO
3934,PM10 at Stener Heyerdahl,PM10,µg/m3,7.080416,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.14888,7.99183,NO
3934,SPO_NO0063A_38_196,NO,µg/m3,0.28749634,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,58.14888,7.99183,NO
3934,SPO_NO0063A_8_197,NO2,µg/m3,8.612634,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.14888,7.99183,NO
3934,SPO_NO0063A_9_174,NOX,µg/m3,2.29595681,2024-05-03T23:00:00Z/2024-05-04T00:00:00Z,58.14888,7.99183,NO
3934,SPO_NO0063A_6001_3137,PM2.5,µg/m3,4.943888,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,58.14888,7.99183,NO
3937,PM10 at Grimmerhaugen,PM10,µg/m3,3.949,2025-05-13T07:00:00Z/2025-05-13T08:00:00Z,62.47217,6.15682,NO
3940,SPO_NO0068A_5_455,PM10,µg/m3,6.299785,2020-10-09T11:00:00Z/2020-10-09T12:00:00Z,63.43293,10.41067,NO
3940,SPO_NO0068A_38_452,NO,µg/m3,23.77280969,2020-10-12T06:00:00Z/2020-10-12T07:00:00Z,63.43293,10.41067,NO
3940,SPO_NO0068A_8_454,NO2,µg/m3,24.14696018,2020-10-12T06:00:00Z/2020-10-12T07:00:00Z,63.43293,10.41067,NO
3940,SPO_NO0068A_9_453,NOX,µg/m3,60.47181339,2020-10-12T06:00:00Z/2020-10-12T07:00:00Z,63.43293,10.41067,NO
3940,SPO_NO0068A_6001_456,PM2.5,µg/m3,3.841715,2020-10-09T11:00:00Z/2020-10-09T12:00:00Z,63.43293,10.41067,NO
3943,PM10 at Lensmannsdalen,PM10,µg/m3,24.86,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.15927,9.63565,NO
3943,SPO_NO0061A_38_737,NO,µg/m3,1.58804193,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.15927,9.63565,NO
3943,SPO_NO0061A_8_735,NO2,µg/m3,8.696975,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.15927,9.63565,NO
3943,SPO_NO0061A_9_736,NOX,µg/m3,8.65502206,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.15927,9.63565,NO
3943,SPO_NO0061A_6001_813,PM2.5,µg/m3,11,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.15927,9.63565,NO
3946,PM10 at Alnabru,PM10,µg/m3,8.023158,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92773,10.84633,NO
3946,SPO_NO0057A_38_43,NO,µg/m3,1.11632861,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.92773,10.84633,NO
3946,SPO_NO0057A_8_44,NO2,µg/m3,5.087693,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92773,10.84633,NO
3946,SPO_NO0057A_9_42,NOX,µg/m3,5.79536095,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.92773,10.84633,NO
3946,SPO_NO0057A_6001_941,PM2.5,µg/m3,4.249252,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.92773,10.84633,NO
3949,SPO_NO0092A_5_1197,PM10,µg/m3,34.98333333,2020-01-13T11:00:00Z/2020-01-13T12:00:00Z,58.14703,7.98662,NO
3949,SPO_NO0092A_38_1198,NO,µg/m3,16.85958943,2020-01-13T11:00:00Z/2020-01-13T12:00:00Z,58.14703,7.98662,NO
3949,SPO_NO0092A_8_1199,NO2,µg/m3,38.05454956,2020-01-13T11:00:00Z/2020-01-13T12:00:00Z,58.14703,7.98662,NO
3949,SPO_NO0092A_9_1195,NOX,µg/m3,63.81600221,2020-01-13T11:00:00Z/2020-01-13T12:00:00Z,58.14703,7.98662,NO
3950,PM10 at Skøyen,PM10,µg/m3,5.639497,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91975,10.68973,NO
3950,SPO_NO0072A_6001_3135,PM2.5,µg/m3,2.054647,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.91975,10.68973,NO
3952,PM10 at Smestad,PM10,µg/m3,6.453436,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.93255,10.66984,NO
3952,SPO_NO0095A_38_937,NO,µg/m3,16.38629767,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.93255,10.66984,NO
3952,SPO_NO0095A_8_935,NO2,µg/m3,10.6173487,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.93255,10.66984,NO
3952,SPO_NO0095A_9_936,NOX,µg/m3,39.27548305,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.93255,10.66984,NO
3952,SPO_NO0095A_6001_933,PM2.5,µg/m3,2.374995,2025-06-21T16:00:00Z/2025-06-21T17:00:00Z,59.93255,10.66984,NO
3958,SPO_NO0015A_5_5,PM10,µg/m3,0,2018-01-04T11:00:00Z/2018-01-04T12:00:00Z,60.39213,5.32805,NO
3958,SPO_NO0015A_7_492,O3,µg/m3,0.2,2018-01-04T09:00:00Z/2018-01-04T10:00:00Z,60.39213,5.32805,NO
3958,SPO_NO0015A_38_2,NO,µg/m3,347.20231681,2018-01-04T09:00:00Z/2018-01-04T10:00:00Z,60.39213,5.32805,NO
3958,SPO_NO0015A_8_3,NO2,µg/m3,103.43588432,2018-01-04T09:00:00Z/2018-01-04T10:00:00Z,60.39213,5.32805,NO
3958,SPO_NO0015A_9_4,NOX,µg/m3,633.9610244,2018-01-04T09:00:00Z/2018-01-04T10:00:00Z,60.39213,5.32805,NO
3958,SPO_NO0015A_6001_7,PM2.5,µg/m3,19.5,2018-01-04T10:00:00Z/2018-01-04T11:00:00Z,60.39213,5.32805,NO
3959,PM10 at Kirkeveien,PM10,µg/m3,7.696432,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.93233,10.72447,NO
3959,SPO_NO0011A_10_24,CO,mg/m3,0.286389,2025-01-10T07:00:00Z/2025-01-10T08:00:00Z,59.93233,10.72447,NO
3959,SPO_NO0011A_38_20,NO,µg/m3,-0.2851175,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.93233,10.72447,NO
3959,SPO_NO0011A_8_21,NO2,µg/m3,1.487158,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.93233,10.72447,NO
3959,SPO_NO0011A_9_22,NOX,µg/m3,3.46220864,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.93233,10.72447,NO
3959,SPO_NO0011A_6001_23,PM2.5,µg/m3,5.402125,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.93233,10.72447,NO
3960,PM10 at Hansjordnesbukta,PM10,µg/m3,34.91033,2025-06-16T06:00:00Z/2025-06-16T07:00:00Z,69.65625,18.96372,NO
3960,SPO_NO0079A_38_395,NO,µg/m3,0.69122051,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,69.65625,18.96372,NO
3960,SPO_NO0079A_8_393,NO2,µg/m3,7.880244,2025-06-16T08:00:00Z/2025-06-16T09:00:00Z,69.65625,18.96372,NO
3960,SPO_NO0079A_9_394,NOX,µg/m3,5.07636966,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,69.65625,18.96372,NO
3960,SPO_NO0079A_6001_873,PM2.5,µg/m3,5.413333,2025-06-16T06:00:00Z/2025-06-16T07:00:00Z,69.65625,18.96372,NO
3962,PM10 at Sverresgate,PM10,µg/m3,24.42,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.13812,9.65212,NO
3962,SPO_NO0106A_38_1228,NO,µg/m3,0.36910774,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.13812,9.65212,NO
3962,SPO_NO0106A_8_1230,NO2,µg/m3,3.614371,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.13812,9.65212,NO
3962,SPO_NO0106A_9_1229,NOX,µg/m3,3.39212916,2024-05-08T23:00:00Z/2024-05-09T00:00:00Z,59.13812,9.65212,NO
3963,PM10 at Nygaardsgata,PM10,µg/m3,6.553069,2025-06-21T17:00:00Z/2025-06-21T18:00:00Z,59.210191,10.940097,NO
